Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_20_17_18_348	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_18_457	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_18_57	virtual	virtual	0.0403	-0.0157	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_18_676	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_18_781	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_18_894	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_008	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_111	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_219	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_331	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_446	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_551	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_656	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_771	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_881	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_19_989	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_1	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_211	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_322	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_423	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_532	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_649	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_752	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_863	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_20_978	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_088	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_194	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_301	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_41	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_521	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_629	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_739	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_847	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_21_955	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_067	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_175	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_286	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_396	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_507	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_612	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_723	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_834	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_22_938	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_047	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_156	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_275	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_381	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_489	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_597	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_71	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_813	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_23_923	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_033	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_149	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_26	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_366	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_477	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_587	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_693	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_802	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_24_909	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_02	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_132	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_242	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_351	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_459	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_565	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_673	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_786	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_25_896	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_006	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_111	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_22	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_335	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_445	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_547	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_659	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_767	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_875	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_26_989	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_1	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_206	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_312	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_422	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_535	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_645	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_757	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_869	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_27_976	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_082	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_195	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_303	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_408	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_522	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_634	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_739	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_848	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_28_961	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_067	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_177	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_285	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_396	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_502	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_615	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_725	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_838	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_29_942	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_049	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_161	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_271	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_381	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_494	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_597	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_713	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_816	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_30_922	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_032	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_146	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_259	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_363	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_475	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_58	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_693	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_798	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_31_913	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_022	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_135	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_243	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_348	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_464	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_567	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_677	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_783	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_32_896	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_007	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_115	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_223	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_335	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_438	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_553	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_657	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_771	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_881	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_33_987	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_096	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_208	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_319	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_428	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_536	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_649	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_757	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_869	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_34_972	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_083	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_19	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_301	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_41	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_518	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_629	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_739	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_845	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_35_957	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_066	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_177	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_286	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_399	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_509	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_613	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_724	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_833	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_36_939	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_05	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_166	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_276	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_381	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_487	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_594	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_711	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_818	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_37_925	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_035	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_143	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_256	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_364	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_476	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_579	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_69	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_802	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_38_911	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_018	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_132	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_239	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_352	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_463	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_564	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_677	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_786	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_39_892	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_003	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_116	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_221	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_336	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_438	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_551	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_659	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_769	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_876	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_40_991	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_096	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_207	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_317	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_422	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_532	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_64	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_755	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_866	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_41_973	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_08	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_191	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_298	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_409	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_52	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_63	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_737	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_847	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_42_959	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_064	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_178	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_285	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_397	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_504	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_615	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_728	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_834	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_43_943	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_44_052	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_44_162	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_44_277	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_44_377	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_20_17_44_487	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
