Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_21_08_12_382	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_12_49	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_12_594	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_12_711	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_12_818	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_12_926	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_035	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_147	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_258	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_365	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_471	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_583	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_688	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_798	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_13_912	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_019	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_128	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_239	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_347	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_457	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_569	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_679	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_789	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_14_898	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_001	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_111	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_221	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_333	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_44	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_548	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_66	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_766	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_879	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_15_989	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_095	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_21	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_321	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_423	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_534	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_647	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_754	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_86	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_16_976	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_081	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_193	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_302	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_416	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_519	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_627	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_738	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_848	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_17_958	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_073	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_179	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_29	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_393	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_504	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_616	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_72	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_83	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_18_945	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_057	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_163	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_276	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_386	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_487	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_595	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_709	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_818	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_19_929	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_036	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_143	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_252	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_367	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_47	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_579	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_69	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_799	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_20_913	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_021	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_13	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_242	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_349	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_461	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_562	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_672	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_79	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_21_895	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_006	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_116	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_221	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_333	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_447	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_556	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_66	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_774	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_884	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_22_99	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_1	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_205	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_322	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_424	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_535	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_641	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_758	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_868	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_23_971	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_081	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_193	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_304	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_411	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_52	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_628	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_74	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_848	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_24_963	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_067	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_179	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_286	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_4	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_505	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_613	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_723	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_835	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_25_943	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_053	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_16	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_271	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_381	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_486	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_595	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_705	virtual	virtual	0.0635	0.0122	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_821	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_26_924	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_034	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_149	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_251	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_366	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_47	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_582	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_689	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_798	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_27_911	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_019	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_135	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_244	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_347	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_461	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_563	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_678	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_794	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_28_893	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_002	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_112	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_224	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_333	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_444	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_549	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_662	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_773	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_887	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_29_991	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_1	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_208	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_318	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_427	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_54	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_647	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_756	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_866	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_30_973	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_08	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_187	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_302	virtual	virtual	0.0610	0.0092	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_411	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_519	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_631	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_737	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_845	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_31_954	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_063	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_183	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_286	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_399	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_501	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_616	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_726	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_829	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_32_943	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_056	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_162	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_273	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_38	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_491	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_598	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_708	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_816	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_33_928	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_032	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_15	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_257	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_367	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_475	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_584	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_69	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_803	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_34_917	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_017	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_132	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_236	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_345	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_456	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_568	virtual	virtual	0.0427	-0.0127	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_673	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_791	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_35_899	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_007	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_116	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_228	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_333	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_443	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_551	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_668	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_777	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_884	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_36_988	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_094	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_203	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_314	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_43	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_535	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_646	virtual	virtual	0.0574	0.0048	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_758	virtual	virtual	0.0500	-0.0040	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_864	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_37_976	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_079	virtual	virtual	0.0476	-0.0069	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_191	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_307	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_413	virtual	virtual	0.0525	-0.0010	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_519	virtual	virtual	0.0549	0.0019	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_21_08_38_631	virtual	virtual	0.0452	-0.0098	1	1.0	0.50	1	1.0	0.50	0.000
