Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_13_31_49_775	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_876	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_986	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_1	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_207	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_324	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_428	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_538	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_648	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_754	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_866	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_50_975	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_085	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_194	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_304	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_409	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_521	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_629	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_743	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_851	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_51_962	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_073	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_179	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_286	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_397	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_504	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_617	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_722	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_834	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_52_944	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_053	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_164	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_275	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_379	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_49	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_602	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_714	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_819	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_53_931	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_04	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_15	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_26	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_367	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_479	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_585	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_693	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_804	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_54_914	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_018	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_131	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_241	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_346	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_458	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_572	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_678	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_791	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_55_898	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_009	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_119	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_226	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_332	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_442	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_555	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_667	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_771	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_882	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_56_988	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_099	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_21	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_323	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_425	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_541	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_649	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_757	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_868	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_57_977	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_087	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_194	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_304	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_414	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_521	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_635	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_746	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_852	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_58_961	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_59_067	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_59_177	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_284	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_395	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_509	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_616	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_729	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_832	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_31_59_948	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_055	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_164	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_276	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_377	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_488	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_604	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_707	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_816	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_00_93	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_039	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_142	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_263	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_364	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_476	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_582	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_695	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_807	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_01_912	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_019	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_133	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_236	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_35	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_462	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_566	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_684	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_789	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_02_894	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_03_005	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_03_118	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	6.646
2019_03_21_13_32_03_224	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_334	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_442	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_552	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_665	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_769	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_877	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_03_993	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_104	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_206	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_323	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_429	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_539	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_649	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_758	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_865	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_04_976	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_084	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_197	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_304	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_415	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_524	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_635	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_744	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_847	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_05_963	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_069	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_179	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_292	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_398	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_507	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_617	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_725	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_831	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_06_944	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_07_054	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	3.747
2019_03_21_13_32_07_159	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_273	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_378	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_489	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_602	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_707	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_822	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_07_928	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_036	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_147	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_261	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_365	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_476	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_585	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_694	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_807	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_08_916	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_026	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_134	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_239	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_351	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_459	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_572	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_674	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_791	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_09_898	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_008	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_115	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_228	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_33	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_443	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_552	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_665	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_775	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_878	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_10_989	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_096	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_207	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_322	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_432	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_545	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_646	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_758	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_869	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_11_976	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_087	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_191	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_304	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_417	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_522	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_629	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_743	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_854	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_12_959	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_069	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_18	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_29	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_393	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_504	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_612	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_728	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_83	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_13_945	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_054	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_164	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_271	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_381	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_492	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_606	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_708	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_822	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_14_926	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_037	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_143	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_256	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_368	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_473	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_587	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_695	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_808	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_15_914	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_16_023	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_16_133	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_16_239	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_32_16_348	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
