Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_27_14_59_14_85	-1.991	-109.68	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_14_958	-1.952	-109.19	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_069	-1.975	-109.48	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_178	-1.993	-109.71	0.8203	0.9204	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_284	-2.002	-109.81	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_397	-1.993	-109.71	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_504	-1.993	-109.71	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_616	-1.996	-109.74	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_724	-1.975	-109.48	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_832	-2.032	-110.19	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_15_945	-2.012	-109.94	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_05	-2.012	-109.94	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_164	-2.017	-110.00	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_272	-1.975	-109.48	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_376	-2.012	-109.94	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_491	-2.025	-110.10	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_601	-1.986	-109.62	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_711	-1.984	-109.59	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_814	-2.007	-109.88	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_16_93	-1.991	-109.68	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_038	-2.012	-109.94	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_143	-1.996	-109.74	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_256	-2.014	-109.97	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_361	-2.017	-110.00	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_476	-1.993	-109.71	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_582	-1.998	-109.77	0.8203	0.9204	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_691	-2.012	-109.94	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_799	-2.025	-110.10	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_17_911	-2.019	-110.03	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_022	-2.035	-110.22	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_129	-2.023	-110.07	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_24	-2.043	-110.33	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_352	-2.046	-110.36	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_456	-2.072	-110.68	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_569	-2.051	-110.42	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_675	-2.035	-110.22	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_783	-2.056	-110.48	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_18_893	-2.048	-110.39	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_004	-2.056	-110.48	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_116	-2.053	-110.45	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_221	-2.043	-110.33	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_33	-2.025	-110.10	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_441	-2.032	-110.19	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_554	-2.048	-110.39	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_662	-2.028	-110.13	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_767	-2.067	-110.62	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_883	-2.012	-109.94	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_19_992	-2.035	-110.22	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_1	-2.017	-110.00	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_208	-2.009	-109.91	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_32	-1.991	-109.68	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_426	-1.984	-109.59	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_535	-1.968	-109.39	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_647	-1.975	-109.48	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_754	-1.945	-109.10	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_863	-1.984	-109.59	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_20_977	-1.938	-109.02	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_081	-1.920	-108.80	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_196	-1.924	-108.84	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_301	-1.931	-108.93	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_414	-1.924	-108.84	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_518	-1.915	-108.74	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_629	-1.903	-108.58	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_741	-1.942	-109.07	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_852	-1.910	-108.68	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_21_958	-1.869	-108.16	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_067	-1.910	-108.68	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_176	-1.871	-108.19	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_283	-1.876	-108.25	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_397	-1.899	-108.54	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_506	-1.903	-108.58	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_616	-1.913	-108.71	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_725	-1.895	-108.48	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_831	-1.899	-108.54	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_22_945	-1.887	-108.39	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_053	-1.910	-108.68	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_161	-1.881	-108.31	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_27	-1.858	-108.02	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_377	-1.881	-108.31	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_492	-1.895	-108.48	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_596	-1.869	-108.16	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_707	-1.899	-108.54	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_82	-1.860	-108.05	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_23_924	-1.908	-108.65	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_04	-1.876	-108.25	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_148	-1.885	-108.36	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_254	-1.879	-108.28	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_361	-1.881	-108.31	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_477	-1.858	-108.02	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_585	-1.892	-108.45	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_691	-1.858	-108.02	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_803	-1.890	-108.42	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_24_913	-1.827	-107.64	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_018	-1.851	-107.93	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_129	-1.885	-108.36	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_243	-1.869	-108.16	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_352	-1.858	-108.02	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_456	-1.842	-107.82	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_568	-1.866	-108.13	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_676	-1.848	-107.90	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_785	-1.840	-107.79	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_25_896	-1.801	-107.31	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_003	-1.840	-107.79	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_115	-1.840	-107.79	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_227	-1.853	-107.96	0.8130	0.9116	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_331	-1.809	-107.41	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_445	-1.827	-107.64	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_551	-1.827	-107.64	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_659	-1.793	-107.22	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_775	-1.821	-107.57	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_879	-1.812	-107.45	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_26_99	-1.796	-107.25	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_102	-1.812	-107.45	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_212	-1.782	-107.08	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_32	-1.764	-106.85	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_431	-1.796	-107.25	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_537	-1.798	-107.28	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_648	-1.793	-107.22	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_753	-1.780	-107.05	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_866	-1.782	-107.08	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_27_976	-1.782	-107.08	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_078	-1.764	-106.85	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_409	-1.782	-107.08	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_523	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_628	-1.768	-106.90	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_74	-1.770	-106.93	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_852	-1.777	-107.02	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_28_959	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_07	-1.793	-107.22	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_175	-1.761	-106.82	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_29	-1.772	-106.96	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_396	-1.757	-106.76	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_501	-1.749	-106.67	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_612	-1.786	-107.13	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_721	-1.768	-106.90	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_831	-1.786	-107.13	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_29_94	-1.754	-106.73	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_051	-1.747	-106.64	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_165	-1.786	-107.13	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_269	-1.747	-106.64	0.8105	0.9086	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_379	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_492	-1.775	-106.99	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_603	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_706	-1.770	-106.93	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_82	-1.747	-106.64	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_30_925	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_034	-1.743	-106.59	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_147	-1.741	-106.56	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_254	-1.754	-106.73	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_367	-1.757	-106.76	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_478	-1.752	-106.70	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_583	-1.757	-106.76	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_694	-1.775	-106.99	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_799	-1.768	-106.90	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_31_915	-1.757	-106.76	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_022	-1.749	-106.67	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_128	-1.775	-106.99	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_238	-1.768	-106.90	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_35	-1.757	-106.76	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_461	-1.733	-106.47	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_567	-1.761	-106.82	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_676	-1.775	-106.99	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_786	-1.743	-106.59	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_32_898	-1.747	-106.64	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_007	-1.764	-106.85	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_112	-1.729	-106.41	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_223	-1.713	-106.22	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_329	-1.729	-106.41	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_443	-1.733	-106.47	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_549	-1.722	-106.34	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_664	-1.715	-106.25	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_768	-1.722	-106.34	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_878	-1.708	-106.15	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_33_993	-1.702	-106.08	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_102	-1.683	-105.85	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_207	-1.681	-105.82	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_32	-1.738	-106.53	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_425	-1.702	-106.08	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_537	-1.689	-105.93	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_646	-1.683	-105.85	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_753	-1.678	-105.79	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_867	-1.683	-105.85	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_34_976	-1.692	-105.96	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_086	-1.671	-105.70	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_192	-1.665	-105.62	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_302	-1.671	-105.70	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_414	-1.658	-105.53	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_522	-1.669	-105.67	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_628	-1.650	-105.44	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_739	-1.644	-105.36	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_85	-1.665	-105.62	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_35_957	-1.648	-105.41	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_069	-1.650	-105.44	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_173	-1.630	-105.18	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_282	-1.644	-105.36	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_398	-1.626	-105.14	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_504	-1.632	-105.21	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_619	-1.635	-105.24	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_728	-1.624	-105.11	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_831	-1.566	-104.39	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_36_941	-1.598	-104.79	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_049	-1.609	-104.92	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_163	-1.591	-104.70	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_272	-1.570	-104.44	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_376	-1.566	-104.39	0.7922	0.8867	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_485	-1.566	-104.39	0.7874	0.8808	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_601	-1.561	-104.33	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_711	-1.564	-104.36	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_815	-1.531	-103.95	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_37_925	-1.525	-103.88	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_039	-1.522	-103.85	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_148	-1.538	-104.04	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_253	-1.506	-103.65	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_368	-1.525	-103.88	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_475	-1.509	-103.68	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_582	-1.497	-103.53	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_694	-1.492	-103.47	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_797	-1.504	-103.62	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_38_91	-1.486	-103.39	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_021	-1.486	-103.39	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_125	-1.483	-103.36	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_239	-1.470	-103.19	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_352	-1.434	-102.75	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_454	-1.449	-102.94	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_57	-1.453	-102.98	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_673	-1.442	-102.84	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_786	-1.453	-102.98	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_39_899	-1.447	-102.90	0.8057	0.9028	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_003	-1.437	-102.78	0.8020	0.8984	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_119	-1.428	-102.68	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_227	-1.431	-102.71	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	waiting...
2019_03_27_14_59_40_335	-1.418	-102.56	0.7971	0.8925	1	1.0	0.50	1	1.0	0.50	waiting...
